solvent,salt,mol fraction salt,"Temperature, K","Specific density, kg/m<SUP>3</SUP>","Pressure, kPa",Mole fraction of water,Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,Mole fraction of 1-butyl-3-methylimidazolium methanesulfonate,Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Molar volume, m<SUP>3</SUP>/mol"
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.696,303.15,1365.0,100.0,,,,,,,0.696,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.798,303.15,1364.0,100.0,,,,,,,0.798,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.891,303.15,1364.0,100.0,,,,,,,0.891,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,1.0,303.15,1363.0,100.0,,,,,,,1.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.0,313.15,1356.0,100.0,,,,,,,0.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.05,313.15,1360.0,100.0,,,,,,,0.05,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.1,313.15,1361.0,100.0,,,,,,,0.1,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.202,313.15,1359.0,100.0,,,,,,,0.202,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.296,313.15,1358.0,100.0,,,,,,,0.296,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.366,313.15,1357.0,100.0,,,,,,,0.366,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.48,313.15,1357.0,100.0,,,,,,,0.48,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.599,313.15,1356.0,100.0,,,,,,,0.599,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.696,313.15,1356.0,100.0,,,,,,,0.696,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.798,313.15,1355.0,100.0,,,,,,,0.798,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.891,313.15,1355.0,100.0,,,,,,,0.891,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,1.0,313.15,1355.0,100.0,,,,,,,1.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.0,323.15,1338.0,100.0,,,,,,,0.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.05,323.15,1344.0,100.0,,,,,,,0.05,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.1,323.15,1346.0,100.0,,,,,,,0.1,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.202,323.15,1346.0,100.0,,,,,,,0.202,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.296,323.15,1347.0,100.0,,,,,,,0.296,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.366,323.15,1347.0,100.0,,,,,,,0.366,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.48,323.15,1347.0,100.0,,,,,,,0.48,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.599,323.15,1347.0,100.0,,,,,,,0.599,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.696,323.15,1347.0,100.0,,,,,,,0.696,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.798,323.15,1347.0,100.0,,,,,,,0.798,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.891,323.15,1347.0,100.0,,,,,,,0.891,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,1.0,323.15,1347.0,100.0,,,,,,,1.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.0,333.15,1319.0,100.0,,,,,,,0.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.05,333.15,1328.0,100.0,,,,,,,0.05,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.1,333.15,1331.0,100.0,,,,,,,0.1,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.202,333.15,1334.0,100.0,,,,,,,0.202,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.296,333.15,1335.0,100.0,,,,,,,0.296,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.366,333.15,1336.0,100.0,,,,,,,0.366,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.48,333.15,1336.0,100.0,,,,,,,0.48,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.599,333.15,1337.0,100.0,,,,,,,0.599,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.696,333.15,1338.0,100.0,,,,,,,0.696,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.798,333.15,1338.0,100.0,,,,,,,0.798,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.891,333.15,1338.0,100.0,,,,,,,0.891,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,1.0,333.15,1338.0,100.0,,,,,,,1.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.0,288.15,1401.0,1000.0,,,,,,,0.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.05,288.15,1401.0,1000.0,,,,,,,0.05,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.1,288.15,1398.0,1000.0,,,,,,,0.1,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.202,288.15,1393.0,1000.0,,,,,,,0.202,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.296,288.15,1389.0,1000.0,,,,,,,0.296,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.366,288.15,1386.0,1000.0,,,,,,,0.366,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.48,288.15,1383.0,1000.0,,,,,,,0.48,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.599,288.15,1381.0,1000.0,,,,,,,0.599,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.696,288.15,1380.0,1000.0,,,,,,,0.696,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.798,288.15,1380.0,1000.0,,,,,,,0.798,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.891,288.15,1378.0,1000.0,,,,,,,0.891,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,1.0,288.15,1377.0,1000.0,,,,,,,1.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.0,293.15,1393.0,1000.0,,,,,,,0.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.05,293.15,1393.0,1000.0,,,,,,,0.05,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.1,293.15,1391.0,1000.0,,,,,,,0.1,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.202,293.15,1386.0,1000.0,,,,,,,0.202,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.296,293.15,1383.0,1000.0,,,,,,,0.296,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.366,293.15,1380.0,1000.0,,,,,,,0.366,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.48,293.15,1378.0,1000.0,,,,,,,0.48,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.599,293.15,1376.0,1000.0,,,,,,,0.599,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.696,293.15,1375.0,1000.0,,,,,,,0.696,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.798,293.15,1374.0,1000.0,,,,,,,0.798,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.891,293.15,1373.0,1000.0,,,,,,,0.891,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,1.0,293.15,1373.0,1000.0,,,,,,,1.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.0,303.15,1375.0,1000.0,,,,,,,0.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.05,303.15,1377.0,1000.0,,,,,,,0.05,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.1,303.15,1376.0,1000.0,,,,,,,0.1,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.202,303.15,1373.0,1000.0,,,,,,,0.202,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.296,303.15,1371.0,1000.0,,,,,,,0.296,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.366,303.15,1369.0,1000.0,,,,,,,0.366,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.48,303.15,1368.0,1000.0,,,,,,,0.48,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.599,303.15,1366.0,1000.0,,,,,,,0.599,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.696,303.15,1366.0,1000.0,,,,,,,0.696,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.798,303.15,1365.0,1000.0,,,,,,,0.798,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.891,303.15,1364.0,1000.0,,,,,,,0.891,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,1.0,303.15,1364.0,1000.0,,,,,,,1.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.0,313.15,1358.0,1000.0,,,,,,,0.0,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.05,313.15,1362.0,1000.0,,,,,,,0.05,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.1,313.15,1362.0,1000.0,,,,,,,0.1,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.202,313.15,1360.0,1000.0,,,,,,,0.202,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.296,313.15,1359.0,1000.0,,,,,,,0.296,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.366,313.15,1358.0,1000.0,,,,,,,0.366,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.48,313.15,1357.0,1000.0,,,,,,,0.48,,
"2,2,2-trifluoroethanol",1-butyl-3-methylimidazolium hexafluorophosphate,0.599,313.15,1357.0,1000.0,,,,,,,0.599,,
